"month","race_eth2","Age_Group","unemprate","emprate","nsamp"
2020-02-01,"White.Not Latino","25 to 34",0.0222802245549671,0.0344188482586676,7995
2020-03-01,"White.Not Latino","25 to 34",0.0341199628652585,0.0351952873343265,6909
2020-04-01,"White.Not Latino","25 to 34",0.0614378465589239,0.133643221291321,6411
2020-05-01,"White.Not Latino","25 to 34",0.0440842173830942,0.109955644654309,6249
2020-06-01,"White.Not Latino","25 to 34",0.0470201282100023,0.0962481918065266,5920
2020-07-01,"White.Not Latino","25 to 34",0.0610834168113835,0.0949157415231821,6091
2020-08-01,"White.Not Latino","25 to 34",0.0406247278709605,0.0761913816298251,6401
2020-09-01,"White.Not Latino","25 to 34",0.03011681804898,0.0669388135561763,7044
2020-10-01,"White.Not Latino","25 to 34",0.0305478824870709,0.0529054696096675,7314
2020-02-01,"White.Not Latino","35 to 44",0.0227017647491475,0.0242869734207138,8066
2020-03-01,"White.Not Latino","35 to 44",0.034944203631565,0.0313972730622081,7266
2020-04-01,"White.Not Latino","35 to 44",0.0611957300399415,0.0931970838890223,6940
2020-05-01,"White.Not Latino","35 to 44",0.0413074724117103,0.0792369636480048,6774
2020-06-01,"White.Not Latino","35 to 44",0.05721346058546,0.0722529750474491,6469
2020-07-01,"White.Not Latino","35 to 44",0.081427086530637,0.0692708347362518,6704
2020-08-01,"White.Not Latino","35 to 44",0.0546209252287428,0.0517262292491981,6960
2020-09-01,"White.Not Latino","35 to 44",0.0291136698382347,0.046285802824644,7553
2020-10-01,"White.Not Latino","35 to 44",0.0302539151273712,0.0430483654944025,7749
2020-02-01,"White.Not Latino","45 to 54",0.0243634653846459,0.0233819797881962,8015
2020-03-01,"White.Not Latino","45 to 54",0.036113549674279,0.0253004104108601,7215
2020-04-01,"White.Not Latino","45 to 54",0.0549365249916963,0.105232662163287,6888
2020-05-01,"White.Not Latino","45 to 54",0.0455282919858422,0.0818235714055314,6767
2020-06-01,"White.Not Latino","45 to 54",0.055534112924118,0.0657560496146753,6475
2020-07-01,"White.Not Latino","45 to 54",0.0708078795753631,0.0636543533575812,6562
2020-08-01,"White.Not Latino","45 to 54",0.0521798996174538,0.0519696792187785,6782
2020-09-01,"White.Not Latino","45 to 54",0.0339193519434865,0.0494303818397356,7400
2020-10-01,"White.Not Latino","45 to 54",0.0283694435466856,0.0432607230725532,7445
2020-02-01,"White.Not Latino","55 to 64",0.0293212366609965,0.0241402120707407,8098
2020-03-01,"White.Not Latino","55 to 64",0.0396283327492227,0.0285151506816683,7447
2020-04-01,"White.Not Latino","55 to 64",0.0725754276078556,0.111685249587688,7113
2020-05-01,"White.Not Latino","55 to 64",0.0491162960889657,0.0974745506428553,6926
2020-06-01,"White.Not Latino","55 to 64",0.0512118259923369,0.0803430660268721,6708
2020-07-01,"White.Not Latino","55 to 64",0.0721369487355575,0.0714846331862617,6810
2020-08-01,"White.Not Latino","55 to 64",0.0579688676311135,0.0590078988242934,7082
2020-09-01,"White.Not Latino","55 to 64",0.039035035456729,0.0537810382294563,7527
2020-10-01,"White.Not Latino","55 to 64",0.0332199099057994,0.0427772182230224,7571
2020-02-01,"White.Not Latino","65 or older",0.0452987953914375,0.0287198465028683,3719
2020-03-01,"White.Not Latino","65 or older",0.0643585592476977,0.0340265435704333,3371
2020-04-01,"White.Not Latino","65 or older",0.120594917523234,0.147347362916666,3270
2020-05-01,"White.Not Latino","65 or older",0.0888424953498649,0.119037532722828,3162
2020-06-01,"White.Not Latino","65 or older",0.0696984502346815,0.0957004132264898,3155
2020-07-01,"White.Not Latino","65 or older",0.067820907578723,0.0803933153996534,3219
2020-08-01,"White.Not Latino","65 or older",0.0647711266569847,0.0641813851760452,3290
2020-09-01,"White.Not Latino","65 or older",0.0552497050328306,0.0580695875856356,3572
2020-10-01,"White.Not Latino","65 or older",0.0476786681414121,0.041052120930728,3566
